sentence_id	token_id	token	surprisal
1	1	I	0.0
1	2	know	6.278279
1	3	what	4.561375
1	4	with	12.213197000000001
1	5	<unk>	4.629023
1	6	our	10.643657000000001
1	7	uncle	12.714219
1	8	grabbed	18.010126
1	9	the	4.889704
1	10	food	12.136603
1	11	in	5.177453
1	12	front	6.006615
1	13	of	0.10349100000000001
1	14	the	2.480597
1	15	guests	12.1275
1	16	at	6.26004
1	17	the	1.322832
1	18	holiday	12.006252
1	19	party	6.8919880000000004
1	20	.	1.4537579999999999
1	21	<eos>	-0.0
2	1	I	0.0
2	2	know	6.278279
2	3	that	2.352433
2	4	with	9.410395
2	5	<unk>	4.7155569999999996
2	6	our	9.686508
2	7	uncle	12.786777
2	8	grabbed	16.727774
2	9	the	2.198988
2	10	food	11.469919
2	11	in	4.690242
2	12	front	5.413568
2	13	of	0.045517
2	14	the	2.588537
2	15	guests	11.697019000000001
2	16	at	5.902717
2	17	the	1.401416
2	18	holiday	12.718552
2	19	party	7.048116
2	20	.	1.5237129999999999
2	21	<eos>	-0.0
3	1	I	0.0
3	2	know	6.278279
3	3	what	4.561375
3	4	with	12.213197000000001
3	5	<unk>	4.629023
3	6	our	10.643657000000001
3	7	uncle	12.714219
3	8	grabbed	18.010126
3	9	in	4.030385
3	10	front	5.389482
3	11	of	0.037424
3	12	the	2.722756
3	13	guests	13.439368
3	14	at	6.09075
3	15	the	1.2203680000000001
3	16	holiday	13.278281
3	17	party	6.370671
3	18	.	1.563368
3	19	<eos>	-0.0
4	1	I	0.0
4	2	know	6.278279
4	3	that	2.352433
4	4	with	9.410395
4	5	<unk>	4.7155569999999996
4	6	our	9.686508
4	7	uncle	12.786777
4	8	grabbed	16.727774
4	9	in	6.568811
4	10	front	5.4067099999999995
4	11	of	0.066576
4	12	the	2.22185
4	13	guests	13.930445
4	14	at	5.968312
4	15	the	1.4159
4	16	holiday	13.876776999999999
4	17	party	6.4664470000000005
4	18	.	1.710075
4	19	<eos>	-0.0
5	1	My	0.0
5	2	neighbor	13.168915
5	3	told	10.351416
5	4	me	1.933815
5	5	what	6.229646
5	6	with	11.410702
5	7	skill	15.713338
5	8	the	6.306956
5	9	dog	9.794673
5	10	caught	11.059605
5	11	the	4.782106
5	12	mouse	7.5918399999999995
5	13	for	6.105636
5	14	his	4.51159
5	15	neighbors	13.207212
5	16	yesterday	14.790472
5	17	.	1.280325
5	18	<eos>	-0.0
6	1	My	0.0
6	2	neighbor	13.168915
6	3	told	10.351416
6	4	me	1.933815
6	5	that	1.513073
6	6	with	9.152119
6	7	skill	15.932526999999999
6	8	the	6.08355
6	9	dog	10.423146000000001
6	10	caught	10.594495
6	11	the	3.132934
6	12	mouse	8.462672
6	13	for	6.431042
6	14	his	4.857374
6	15	neighbors	14.543760999999998
6	16	yesterday	15.009087
6	17	.	1.212153
6	18	<eos>	-0.0
7	1	My	0.0
7	2	neighbor	13.168915
7	3	told	10.351416
7	4	me	1.933815
7	5	what	6.229646
7	6	with	11.410702
7	7	skill	15.713338
7	8	the	6.306956
7	9	dog	9.794673
7	10	caught	11.059605
7	11	for	6.8776779999999995
7	12	his	5.734738
7	13	neighbors	12.385116
7	14	yesterday	13.653301999999998
7	15	.	1.371966
7	16	<eos>	-0.0
8	1	My	0.0
8	2	neighbor	13.168915
8	3	told	10.351416
8	4	me	1.933815
8	5	that	1.513073
8	6	with	9.152119
8	7	skill	15.932526999999999
8	8	the	6.08355
8	9	dog	10.423146000000001
8	10	caught	10.594495
8	11	for	8.019035
8	12	his	5.693179
8	13	neighbors	12.132033
8	14	yesterday	13.352789000000001
8	15	.	1.419769
8	16	<eos>	-0.0
9	1	I	0.0
9	2	know	6.278279
9	3	what	4.561375
9	4	with	12.213197000000001
9	5	passion	12.97242
9	6	the	6.146054
9	7	committee	12.185153999999999
9	8	delivered	11.860639
9	9	the	7.725169
9	10	report	9.108092
9	11	to	3.371546
9	12	the	1.866105
9	13	president	5.542893
9	14	by	8.398330999999999
9	15	the	1.986795
9	16	deadline	9.018839
9	17	.	2.332745
9	18	<eos>	-0.0
10	1	I	0.0
10	2	know	6.278279
10	3	that	2.352433
10	4	with	9.410395
10	5	passion	14.218903
10	6	the	5.370689
10	7	committee	13.958839000000001
10	8	delivered	11.731119
10	9	the	3.3485449999999997
10	10	report	5.693189
10	11	to	2.846447
10	12	the	1.067231
10	13	president	6.0360830000000005
10	14	by	7.5745309999999995
10	15	the	2.8576490000000003
10	16	deadline	8.750057
10	17	.	2.364201
